xpos,ypos,xvel,yvel
-3.0178,-1.858,19.346,-11.136
-8.0478,0.2553,-52,52.69
-3.9217,-1.7444,-16.456,4.3179
-7.2694,-1.5784,-37.204,16.404
-13.598,-1.2761,-42.076,14.259
-10.436,-4.2932,36.199,-21.54
-9.1305,-0.20754,-4.6699,50.738
-2.8593,3.1414,25.04,47.16
-15.105,10.534,-168.13,109.97
-51.049,40.664,-321.04,274.18
-73.12,55.248,-103.92,169.5
-72.399,54.695,-3.1082,41.605
-65.279,41.195,-5.3527,-37.37
-12.033,4.9928,34.303,-64.798
-6.1897,-8.4958,6.6964,-69.009
-9.3177,-12.209,-42.282,-48.466
-14.243,-15.869,-30.749,-32.005
-22.21,-10.87,-31.606,-1.3198
-20.039,-4.3921,33.008,33.804
-10.741,-2.871,25.728,-13.168
-8.7608,-2.0063,-25.274,11.076
-7.8098,-3.4784,-25.167,24.132
-10.028,-6.8541,2.9604,-24.587
-15.178,-7.2322,-43.446,36.308
-18.082,4.5578,-21.301,115.17
-19.131,13.698,-40.405,124.71
-14.095,12.861,6.9865,17.265
-8.5838,7.6532,24.727,-3.5417
-2.9208,8.5033,68.039,59.185
-0.4216,9.7482,35.908,125.21
3.9258,23.778,16.701,165.52
5.4536,50.796,86.027,326.98
12.029,91.686,128.91,460.13
19.512,96.688,68.336,68.887
20.073,71.31,49.137,-104.77
-1.0852,8.7737,-2.9685,-74.173
-4.2296,-9.4683,6.4166,-114.14
-6.5254,-17.556,-0.48296,-67.516
-12.712,-13.04,-35.81,36.091
-13.054,-5.832,-1.2805,25.822
-13.119,1.4007,8.2657,9.5926
-16.535,-0.64402,-48.636,-16.068
-17.777,-5.9806,-24.776,-29.733
-11.216,-10.858,47.834,-7.2202
-2.3675,-7.7018,45.414,14.156
-3.9753,2.2072,-20.314,43.466
-15.224,9.446,-105.17,23.604
-22.287,4.3252,-39.626,-15.284
-25.373,0.82394,-4.0344,13.73
-21.945,-0.8485,14.311,31.288
-11.662,-3.8864,23.349,14.515
-16.688,-4.9101,-90.728,27.051
-36.599,5.3558,-199.67,79.297
-93.819,13.662,-584.85,14.065
-122.05,2.9288,-243.49,-94.25
-97.836,-9.9578,106.56,-57.872
-74.029,-9.8038,79.167,16.256
-13.115,2.1709,27.223,-14.656
-7.2217,-0.58205,3.8057,-75.699
-8.3355,-9.9626,-1.1929,-78.536
-6.0515,-14.545,5.0951,-27.701
-9.2366,-12.761,-28.749,-2.6526
-14.218,-13.757,-57.32,-51.298
-17.405,-13.293,-19.211,-15.441
-14.418,-4.6464,29.483,69.961
-13.41,-0.74413,-0.49192,-3.4137
-12.385,-9.4833,-2.563,-112.02
-7.3285,-13.583,-16.45,-29.789
-7.2286,-5.8944,21.07,99.179
-2.3632,0.7932,35.383,49.661
-6.4069,8.0499,19.672,45.613
-4.3445,7.5081,25.604,12.92
-2.7251,4.3772,-2.1914,-18.729
-17.785,4.4366,-109.31,15.208
-24.019,2.5005,-58.713,52.765
-27.073,-1.3778,-3.8345,-44.455
-22.852,-1.7347,6.3623,5.7872
-16.666,1.3357,-5.993,46.344
-20.113,2.9784,-82.786,14.934
-41.737,4.2084,-234.47,74.701
-78.113,32.448,-289.78,281.16
-79.364,48.168,-36.564,108.12
-61.541,37.681,96.346,-54.742
-42.992,25.428,53.976,-127.22
-7.6285,5.3746,21.876,-0.1229
-6.1038,2.1067,-33.823,1.1787
-8.5575,0.14152,-13.879,-50.269
-2.7275,-8.4586,32.789,-61.139
-9.7323,-9.4772,-30.955,6.7539
-16.852,-3.8706,-61.113,51.759
-14.13,-2.6155,-27.408,-7.4266
-10.158,-12.762,45.483,-93.756
-7.081,-19.7,32.038,-60.952
-3.8335,-26.844,16.511,-52.326
-5.1965,-24.855,-13.771,17.923
-9.0572,-14.613,-17.795,48.477
-11.35,-4.44,-7.7455,40.487
-9.0189,-3.5047,20.668,-44.786
-3.0211,-3.391,62.767,3.5939
0.23602,1.7302,33.368,64.521
-5.3112,5.7178,-39.347,68.817
-2.7528,9.9046,23.059,59.014
17.986,37.642,224.05,309.53
32.172,75.318,161.55,375.59
28.41,82.974,-34.653,60.04
22.251,71.132,-33.264,-36.164
-2.9258,16.371,-7.2773,7.0467
-3.7228,12.361,10.182,17.272
0.74793,9.027,49.167,-13.678
1.1339,1.8419,4.1589,-57.728
1.313,-3.4408,-2.1768,-25.432
1.7287,-2.1088,40.248,29.566
5.3369,-6.1502,25.343,-40.5
5.1242,-8.6464,17.216,-29.013
1.3161,-5.0502,-14.938,33.455
-9.6185,2.6959,-58.536,57.973
-1.8245,0.81047,44.723,-32.692
4.7103,-4.2481,28.032,-32.073
-0.33514,-8.948,-40.599,-20.999
13.546,-12.099,110.16,-50.977
15.075,-20.394,64.821,-60.091
8.8054,-20.215,0.99357,-47.985
24.126,-36.547,150.41,-220.31
40.305,-66.015,215.75,-321.91
57.953,-80.077,225.66,-131.71
52.982,-76.711,41.536,-3.8656
5.0929,-16.167,-4.9987,-31.276
0.22152,-8.6744,41.309,-25.529
-0.43039,-6.1999,4.9177,0.10859
-5.3449,-7.5379,-25.315,-28.198
-8.0543,-6.0973,-26.031,-9.1111
-11.123,-4.8333,2.9341,24.232
-14.071,3.6229,-5.6135,81.535
-15.672,6.3875,-41.197,45.277
-12.99,1.8935,-0.43038,-12.372
-11.049,-3.9526,14.497,-39.739
-1.1183,-6.0803,47.92,-54.217
-4.5331,-10.576,-67.469,6.5937
-11.812,-15.139,-74.25,13.99
-17.543,-11,-14.222,48.401
-17.973,-3.9197,-2.7131,48.325
-15.168,0.70739,10.33,41.455
-3.8182,-0.27408,88.494,-8.9877
5.1053,-1.3725,37.362,-16.11
-1.4422,-6.0594,-63.87,24.195
-9.6289,-3.9056,-74.677,73.96
-18.083,18.096,-92.045,293.96
-28.232,62.255,-82.416,460.72
-34.103,88.35,-4.6421,214.11
-33.196,77.579,5.8567,-35.068
-6.3718,8.3928,17.221,-87.565
1.2535,-12.393,11.18,-55.219
2.7162,-9.2807,41.598,48.495
5.0243,-2.5539,76.394,51.435
3.2249,8.6006,37.874,47.041
-1.5707,3.9064,-28.323,-46.635
-12.342,-0.85186,-57.371,-7.4223
-23.344,-3.9406,-61.838,18.456
-28.05,-5.6013,-41.758,10.203
-24.955,-6.125,2.9319,-2.0953
-19.527,-8.0847,-7.0007,13.044
-16.857,-9.0226,-24.261,-13.425
-10.337,-5.2147,31.283,30.373
-9.749,1.4745,39.533,16.372
-10.316,-6.7089,16.05,-66.112
6.3227,-15.549,178.5,-48.402
56.625,-19.558,497.47,19.353
86.564,-24.394,266.26,-13.237
82.095,-28.845,27.565,-84.991
5.3368,-6.1705,-53.364,-10.754
-4.3557,-3.5419,-21.707,-27.468
-2.7319,-7.0129,31.861,-21.015
1.9943,-10.578,17.406,-23.712
1.8975,-3.7231,-5.0638,62.841
-0.27734,2.1815,7.4717,61.61
-1.4082,1.249,18.84,-16.128
-3.9895,0.70233,11.458,13.106
-1.8208,-0.46241,42.252,38.985
6.6828,4.1117,83.42,40.065
8.6461,-2.2716,17.986,-38.319
-1.0411,-9.8198,-53.32,-57.426
-12.623,-15.546,-67.281,-19.388
-14.071,-14.143,2.3025,9.2171
-16.23,-11.94,-15.099,32.698
-11.349,-8.0635,43.441,42.388
-2.5085,-7.3894,82.005,7.1698
4.1733,-8.7673,17.144,22.345
-4.7732,-11.722,-91.999,-23.271
-24.714,-13.711,-152.19,-49.248
-46.201,-21.68,-187.23,-100.77
-76.671,-45.799,-329.18,-299.19
-89.672,-70.782,-171.57,-167.37
-73.174,-76.378,35.458,-80.507
-12.512,-14.444,-22.025,52.498
-4.5032,-1.3656,24.01,9.4768
-6.4788,-2.2493,6.3148,-26.068
-5.2474,-1.0539,2.3717,20.289
-4.1006,-4.315,-8.9503,0.63692
-2.2358,-6.2645,31.903,-7.4594
-0.96931,-11.797,45.99,-21.049
1.8794,-7.6897,23.148,36.17
7.6337,3.6159,48.61,111.64
7.971,12.421,19.934,66.886
0.12608,9.109,-37.587,11.704
-1.719,3.8944,47.459,0.53305
0.26985,8.7528,54.678,51.223
4.5214,1.72,27.249,-5.1232
10.512,-6.3202,36.26,-25.964
9.4604,-20.985,10.942,-75.743
-21.709,-23.784,-217.49,-5.9921
-73.603,-0.61531,-447.17,107.18
-111.08,10.008,-308.35,24.218
-93.191,4.2726,17.907,-26.777
-72.162,-5.2549,51.987,-5.6351
-10.684,-0.4342,37.105,8.866
-5.321,-2.7353,-22.945,-34.367
-15.905,-2.3337,-112.43,-13.516
-27.161,-3.4641,-92.562,-11.072
-21.33,-2.6143,23.868,-2.6995
-14.146,-6.3603,16.347,-25.604
-9.4734,-10.836,-13.48,-34.743
-5.2512,-7.8636,7.0498,35.691
-2.6828,-1.0048,22.109,39.462
-8.0044,0.33163,-11.978,2.8521
-4.1007,-1.2365,29.369,-24.125
-0.2446,-6.8295,61.364,8.2045
0.49619,-4.4151,26.258,17.72
-2.6336,-2.8269,8.1211,-12.286
-4.3234,-8.5079,2.1998,-51.422
-11.177,-17.526,-12.644,-53.924
-13.322,-21.449,-20.44,-23.172
-16.806,-20.221,-19.147,-0.50565
-11.672,-13.232,12.943,31.81
-9.2556,-8.2368,40.868,5.5699
15.875,-2.3261,280.2,4.1701
60.246,1.7325,428.97,16.017
82.071,-7.5238,111.97,-39.955
80.988,-11.007,23.055,-9.5546
3.6725,-4.8742,10.838,-39.809
1.8571,-8.8945,10.117,-56.214
4.4133,-7.1522,-17.946,-13.989
4.423,-8.0939,-34.998,-49.784
1.4975,-11.764,-49.123,-55.734
7.0273,-14.035,27.208,-9.0652
10.004,-5.4306,29.007,34.45
8.1946,0.64446,3.3592,36.527
7.7162,3.4504,6.7556,14.237
6.7175,12.183,56.136,80.775
14.32,18.435,69.181,126.81
20.27,23.293,37.859,24.584
16.927,14.887,49.302,-23.427
15.727,7.9638,41.518,29.298
10.038,0.83518,27.174,-10.966
-8.6981,-2.9083,-145.28,-0.19632
-65.159,-7.3945,-519.75,-7.867
-102.97,-29.447,-288.69,-109.15
-100.35,-48.166,-15.687,-178.05
-87.776,-52.415,35.73,-56.404
-11.827,-10.804,25.799,3.49
-1.3791,-2.5792,38.168,-20.802
10.701,-4.8056,112.44,-29
6.334,-13.234,-15.838,-94.019
-5.5783,-13.56,-84.444,-1.1375
-11.114,-2.911,-21.098,53.147
-8.1657,-0.22234,46.567,27.352
-9.9579,1.2638,-11.1,-7.9971
-9.7404,-0.40167,17.336,2.6015
-3.5554,-1.3552,56.752,3.2541
-0.1777,-1.0575,23.369,25.482
-1.8883,-1.4212,16.305,-24.221
-5.8165,-8.2973,-37.405,-25.147
-6.9779,-7.6131,-3.2137,27.246
-8.7975,-5.5249,-3.2639,42.983
-25.226,3.4799,-185.64,70.681
-70.644,21.997,-426.68,156.51
-100.11,37.595,-232.98,130.57
-98.241,32.398,8.8474,-9.8801
-74.343,16.892,90.588,-85.802
-9.4262,2.1299,74.836,-25.664
7.3472,-0.029003,104.73,-6.6114
5.9409,4.8373,-47.103,27.563
0.2044,6.8714,-54.916,3.2659
1.8991,4.0189,44.266,-45.208
0.48509,-3.4779,18.862,-21.597
-0.48317,-4.7785,-30.762,17.702
-2.3903,-0.39881,-44.765,49.404
-10.576,4.933,-47.662,56.92
-11.684,2.2951,-4.8299,-48.178
-11.565,-7.3042,-44.572,-63.7
-13.924,-15.149,-14.302,-52.21
-13.724,-23.278,-26.988,-61.245
-11.247,-19.562,-0.87002,39.159
-10.156,-10.649,-16.868,50.817
-10.593,-0.76705,-0.70278,60.912
-7.1294,-0.11472,48.339,18.097
-0.46862,-9.3648,12.853,-70.939
7.2828,7.6823,71.567,229.59
14.259,52.55,98.032,469.68
13.252,74.348,60.579,164.89
17.936,69.927,44.102,4.7988
17.542,59.729,30.85,-4.3219
-7.2858,22.12,-13.804,28.29
-17.724,14.477,-18.203,-25.429
-16.939,5.1768,20.619,-56.719
-15.249,-5.821,-22.777,-64.054
-17.467,-10.8,-38.074,-26.397
-13.205,-12.629,20.179,-0.13056
-10.106,-12.132,4.341,-5.7658
-6.5596,-16.056,7.2424,-46.053
-7.5154,-15.363,-25.017,-23.015
-8.9295,-12.841,13.077,0.59297
-4.8547,-11.476,75.165,9.7338
-8.2579,1.1325,-7.3425,75.631
-11.83,5.8778,-27.825,18.353
-12.213,3.3224,-13.268,20.119
-22.358,10.648,-49.958,61.279
-24.534,13.606,-55.454,32.284
-20.642,11.166,1.0765,32.21
-16.613,6.0394,14.308,76.289
-29.438,21.436,-185.48,200.45
-60.188,55.638,-331.03,377.45
-66.22,81.751,-48.455,264.69
-43.275,73.497,107.35,-54.231
-9.2143,14.782,6.7995,10.295
-4.5876,11.326,2.0666,50.712
-3.7141,11.245,-2.4965,25.975
-5.0999,10.351,21.208,-3.3812
-7.8917,4.1256,-53.461,-14.922
-14.858,-2.2558,-51.08,-50.432
-11.803,-4.8509,6.5309,-23.619
-5.33,-4.6102,43.815,4.2672
-3.1825,-8.3218,42.129,-14.992
-0.57556,-13.106,42.236,-37.629
-2.0423,-12.307,-13.678,-2.1281
-8.0277,-9.6361,-41.731,39.781
-8.0464,-3.01,0.4089,23.102
-7.0141,-7.5473,12.458,-37.898
-6.0865,-9.2914,29.795,4.3486
-3.2894,-6.9553,62.439,49.007
1.4314,-8.2234,63.759,22.606
2.7578,-8.3372,1.2969,0.08538
13.75,-20.951,160.8,-148.07
42.408,-53.381,300.19,-287.31
56.095,-75.353,151.55,-166.15
40.927,-72.11,-90.008,0.99526
-7.0423,-6.5197,-37.494,48.353
-12.904,8.4085,4.8858,18.134
-5.6484,9.2199,45.012,2.4954
4.2876,9.3629,59.253,34.434
4.7843,6.9807,36.042,-32.346
5.6098,-2.5336,3.1315,-72.222
-1.3838,-9.6253,-35.797,-51.67
0.74723,-13.103,17.512,-25.905
1.3464,-16.179,-20.662,-3.4493
-4.7037,-9.4667,-19.754,36.147
-8.644,-15.105,48.793,-95.613
0.28064,-16.033,51.708,-11.756
2.3336,-11.894,-20.71,38.518
2.0413,-9.3506,0.0074139,18.291
-4.1153,-3.2357,-5.1899,3.0126
-2.3598,-2.7219,47.002,19.21
-5.2555,4.3636,-9.3252,16.742
-12.103,10.706,-42.174,35.425
-5.2166,12.676,48.041,62.711
-0.66372,6.6648,-19.871,62.864
-12.282,18.767,-134.92,143.44
-30.598,59.618,-129.6,459.04
-39.009,109.41,-36.569,434.62
-36.772,105.95,-24.002,-2.5189
-28.242,81.785,13.081,-131.24
-8.6792,12.879,26.696,-42.285
-8.9209,1.2267,-12.86,-56.342
-11.09,-2.9432,-6.4251,-38.96
-15.101,-7.8435,-35.937,-36.448
-12.045,-9.4348,12.668,-44.536
-9.5454,-7.6014,5.7485,19.273
-7.2749,-3.7748,2.8815,-0.52748
-3.2532,-12.533,20.077,-83.724
6.6197,-21.036,70.149,-48.209
5.7604,-18.628,6.2598,55.492
-2.7664,-9.7113,-37.304,21.371
-5.8761,-7.7451,24.002,-18.63
-2.869,-6.3026,7.8054,7.0293
-1.2174,-8.1307,4.547,-28.075
-1.2785,-14.894,-14.185,-38.285
-11.729,-0.82691,-27.56,76.753
-16.705,8.5366,1.8605,89.754
-17.216,16.868,-46.632,98.105
-36.563,40.057,-197.53,274.78
-60.599,67.85,-212.14,249.22
-59.524,72.176,8.316,39.408
-59.099,58.661,-12.785,-42.569
-18.652,11.717,-0.88809,-30.35
-13.785,2.0074,2.8859,-12.176
-12.594,-1.905,10.486,-31.86
-14.485,-9.2521,-5.9007,-68.657
-17.225,-7.9342,-14.005,-15.881
-11.735,-5.6881,27.514,16.847
-15.236,-4.8093,-25.273,11.373
-16.396,-6.3674,-16.702,-28.292
-16.81,-5.4572,-19.503,11.871
-16.483,-10.658,-9.2771,-43.51
-14.612,-17.612,3.4878,-62.736
-12.257,-16.531,44.684,28.025
-14.991,-6.5045,-11.41,62.62
-15.168,-1.0989,-18.847,32.986
-14.878,-6.6516,-71.792,-66.399
-8.3607,-10.273,80.568,2.9744
32.358,-0.85051,379.7,56.34
58.111,-1.3127,237.92,-36.1
67.993,-13.822,42.246,-130.24
1.8893,-4.6254,-8.3721,-10.642
-7.5732,2.881,0.24404,-5.0357
-7.8296,2.1059,10.587,-42.929
-9.7973,-3.1928,-32.695,-52.819
-7.3199,-5.4031,1.512,-5.9509
-6.483,-6.8748,4.0123,-24.281
-14.065,-10.615,-60.747,-54.473
-10.018,-7.1528,20.501,25.03
-6.5394,-2.8059,28.353,12.014
5.8372,-1.3421,55.811,-23.948
0.95786,0.2794,-28.74,3.5057
-2.227,-5.2306,1.1822,-47.373
-7.1117,-6.2507,-15.997,-13.812
-7.9279,-1.5875,10.626,12.515
-18.098,4.2327,-36.327,25.702
-9.1482,-6.0057,81.76,-80.858
28.978,-40.016,305.75,-318.03
55.258,-82.446,214.76,-305.44
58.066,-94.516,46.103,-107.06
45.475,-89.665,-21.415,-36.522
-8.1498,-7.479,-60.08,68.552
-12.465,15.383,38.099,71.988
-6.6073,14.101,57.835,-35.651
-6.0921,2.0251,-5.583,-64.392
-4.2309,-1.2364,20.597,-18.148
-10.103,-1.7097,-53.361,-12.091
-19.204,-4.431,-61.08,-4.3113
-18.087,-9.2734,19.535,-22.405
-11.112,-11.393,49.894,-25.847
-11.589,-12.16,-28.378,-24.575
-11.427,-11.657,12.185,-19.527
-16.437,-10.972,-17.109,-8.3376
-17.922,-11.521,-23.726,14.492
-18.399,-14.863,-12.443,-17.699
-24.266,-18.271,-29.138,-23.035
-13.386,5.2686,87.283,175.75
30.779,35.181,407.67,270.08
66.545,50.413,307.28,129.12
79.988,43.908,146.33,-15.806
72.032,38.596,8.7832,16.572
1.9164,5.9989,-14.836,-36.16
-6.314,-0.27496,24.25,-49.771
-7.6333,-4.9928,21.331,-54.76
-10.843,-6.5724,8.4161,-14.52
-16.754,-0.46967,-25.731,2.7058
-19.228,3.4137,9.841,-6.8402
-12.853,2.8341,22.24,-14.053
-17.383,-5.2969,-49.804,-60.754
-13.316,-7.3224,17.395,-3.6343
-16.757,-7.35,-10.331,9.5186
-13.378,-5.3164,8.9072,8.1722
-10.713,0.80857,-0.30721,40.938
-8.9944,2.7998,18.799,12.932
-7.0366,-0.54671,48.715,-4.2574
-2.4633,-2.5374,59.566,-19.08
-8.7933,-10.818,-16.574,-57.883
-6.3127,-19.054,12.643,-47.172
-12.929,-18.347,-74.587,-87.737
-51.017,-39.617,-365.9,-251.72
-77.054,-76.264,-237.21,-319.6
-72.622,-89.464,50.328,-192.42
-42.803,-91.621,178.97,-129.31
-2.5434,-20.248,28.335,-5.5545
-1.0247,-4.128,-2.3755,11.571
-4.8821,0.23258,-21.046,-12.434
-5.0593,1.1806,16.016,16.62
-3.2077,3.4641,35.213,-8.2738
-7.4364,-3.4838,-27.156,-64.62
-11.641,-9.56,-8.3495,-41.459
-11.66,-11.696,-34.986,11.384
-13.89,-9.5603,-31.674,-2.582
0.20569,-12.857,109.38,-37.055
6.7136,-9.8753,53.74,-3.3902
1.9365,-6.3905,-16.224,27.09
1.0489,2.8168,4.0883,51.613
-0.82332,7.1155,19.912,40.328
2.5758,4.583,43.867,8.5694
34.515,-2.2879,351.46,-53.778
75.169,-19.775,377.79,-111.1
86.206,-27.713,17.011,-31.96
71.691,-22.854,-27.908,30.674
8.8367,-9.8351,4.7582,-24.484
17.715,-14.476,105.74,-63.537
18.658,-14.602,18.033,-7.6848
7.1237,-10.83,-103.44,13.148
0.97162,-7.3275,-25,24.51
0.79429,-2.9466,14.355,2.6511
-13.836,0.34051,-102.74,-0.6239
-24.689,1.3337,-101.59,2.1882
-24.392,-5.3866,-14.357,-64.086
-14.391,-11.7,23.09,-43.803
-7.7436,-12.204,-12.502,27.897
-12.841,-15.857,-34.775,28.529
-12.175,-14.602,7.8043,-5.2262
-7.8772,-11.356,13.983,15.359
-6.3948,-3.5501,2.1618,55.016
0.13964,-2.9213,48.164,8.2563
-1.335,-10.657,27.776,-32.645
7.2751,-17.091,55.501,-85.439
17.647,-33.354,129.09,-157.5
37.378,-59.732,201.04,-266.86
59.415,-84.434,201.52,-183.81
60.237,-85.271,87.462,-54.743
2.8692,-14.871,-27.661,14.055
-9.9774,-0.19536,-4.2733,-50.936
-4.0728,-0.40909,81.141,-13.362
-0.21916,-3.3421,28.204,-31.307
1.5173,-8.1322,9.8187,-72.758
4.8636,-7.0267,36.629,-8.6942
1.101,-5.7703,-3.2684,-19.882
-8.5095,1.3863,-57.091,38.14
-10.421,5.0688,-30.321,20.586
-15.412,-2.7167,-17.903,-28.475
-13.08,1.0692,16.765,36.34
-12.038,5.5188,-23.793,61.755
-11.017,8.0387,-25.967,27.226
-8.3387,6.0308,-6.1778,-29.921
-11.83,0.74068,-54.254,-24.909
-13.805,-2.5744,-7.345,7.1568
-8.8273,-7.641,8.1009,-9.6761
-22.468,8.6803,-134.15,162.47
-36.813,50.879,-146.34,386.33
-44.315,84.319,-39.593,196.24
-33.323,78.312,114.37,-24.329
-4.9267,10.648,20.126,-42.156
-3.4021,-0.74705,-38.975,-37.603
-12.261,-3.2934,-98.423,-15.471
-17.268,-8.3563,-31.46,-72.794
-12.567,-17.277,41.563,-65.991
-6.9233,-17.936,40.456,-3.8968
-7.9782,-10.995,-49.522,20.654
-15.298,-2.4232,-70.163,67.088
-14.789,8.6986,30.684,55.883
-9.6297,-0.8663,18.614,-87.163
-7.9364,-10.556,-4.7399,-91.98
-9.771,-20.149,-31.193,-27.726
-15.327,-15.705,-24.45,21.125
-14.769,-12.174,-8.6515,-4.2112
-15.147,-6.7553,-11.025,-18.456
-6.9376,-14.648,84.158,-95.102
27.282,-46.433,308.18,-270.6
53.689,-70.277,260.9,-173.64
53.694,-62.757,43.038,-7.8208
5.9926,-10.53,-13.43,29.215
-4.6009,-0.66693,-16.984,-48.601
-8.9094,-6.2366,-13.717,-77.866
-10.028,-13.857,2.6907,-50.777
-12.202,-13.166,-17.556,17.148
-9.3441,-11.955,44.389,-9.6716
-6.6017,-10.933,5.1424,-27.343
-13.502,-4.4574,-60.374,40.509
-6.5258,2.6388,55.875,49.181
-1.6954,-3.1249,61.985,-47.006
-3.0113,-10.102,-0.32695,-34.067
-10.48,0.47433,-40.074,80.888
-7.9206,1.0031,43.677,-7.8117
-6.8179,-8.9675,32.282,-87.856
-8.7651,-6.8431,-37.614,30.816
7.3745,-14.868,158.2,-90.98
40.659,-55.808,347.47,-396.48
52.197,-89.081,75.917,-201.46
48.995,-87.061,18.885,36.787
4.6395,-17.146,38.174,-10.667
-0.40879,-9.3824,3.9435,-44.194
-4.6577,-10.426,1.7174,-19.818
-8.8726,-12.886,-17.862,-34.936
-15.935,-10.18,-54.792,-1.1113
-18.337,-4.3715,-13.78,23.921
-17.344,-9.2766,15.617,-35.327
-20.73,-19.396,-23.893,-78.801
-23.76,-17.51,-46.302,10.383
-20.615,-9.3649,-8.1268,54.908
-23.335,3.5394,-4.7301,43.306
-12.469,5.5158,44.314,13.597
0.11148,5.537,94.92,-5.6274
3.7899,3.2085,13.913,-9.0289
-1.0313,-11.425,-6.8939,-76.492
-1.1987,-22.703,56.151,-69.167
4.0027,-23.632,53.965,-17.675
1.9766,-20.027,67.206,-70.124
5.7962,-30.22,95.618,-165.09
26.942,-62.758,232.66,-347.52
58.589,-88.036,256.36,-174.09
56.899,-84.326,54.927,-47.958
2.7614,-14.655,-7.9901,27.822
-3.1372,1.0675,24.901,8.5882
-7.343,-1.4396,-29.275,-64.305
-8.1895,-8.4031,0.87998,-50.844
-1.3184,-8.1099,48.919,13.824
-6.4617,-6.7572,-68.158,4.4554
-14.24,-3.152,-60.587,21.315
-22.07,0.86473,-31.056,33.77
-21.614,0.0079014,-6.9347,21.509
-19.56,-1.9069,-2.6707,-12.163
-14.441,-6.6609,36.614,-53.421
-13.246,-17.569,-24.67,-90.139
-6.9492,-22.378,44.074,-4.4207
5.0262,-18.965,93.505,14.284
11.472,-17.356,86.42,-25.57
15.166,-15.093,43.03,4.804
7.3754,-2.3215,-7.3316,67.446
1.8791,25.458,54.131,239.18
11.652,59.243,145.55,372.31
16.356,81.16,47.066,225.18
20.575,84.211,36.376,39.537
-6.4407,19.358,7.1374,-44.642
-3.7316,-10.857,43.846,-129.53
-3.7702,-28.101,-16.964,-119.43
-10.125,-27.24,-62.323,7.5597
-9.0608,-19.469,48.188,41.495
-11.636,-12.517,11.607,15.915
-12.725,-10.522,5.0408,8.4437
-4.674,-7.3213,63.001,45.758
-1.4526,-5.0146,40.698,4.2517
-1.6824,-12.919,23.984,-74.705
-0.63659,-21.634,40.738,-101.1
2.6385,-23.599,44.069,18.524
0.090916,-9.8466,24.171,76.961
-8.0593,4.2295,-39.131,53.608
-12.833,3.073,-16.274,-30.452
-0.22044,-2.551,147.59,-23.531
49.883,33.122,492.05,364.53
92.796,64.102,368.2,232.87
96.426,59.548,-7.2837,-36.33
75.352,51.586,-34.498,-28.805
0.051103,10.065,-44.286,-27.179
-14.423,-1.0023,-43.553,-41.574
-20.787,-1.5897,-20.746,-17.63
-21.029,-1.7318,-24.959,-18.682
-20.349,-3.7955,-15.862,-37.047
-16.771,-5.9301,-4.4379,-19.331
-11.577,-8.9138,31.996,-35.192
-10.693,-7.5154,16.737,24.068
-1.6822,-8.6549,96.728,-30.255
9.2222,-16.165,78.847,-74.89
8.7172,-13.691,12.771,29.643
3.3309,-11.684,-10.978,23.03
-3.1157,-9.0317,32.336,8.1797
3.0604,-11.657,88.017,-32.847
-0.5391,-15.349,-18.823,-56.589
-31.279,-14.14,-308.69,7.128
-82.044,-1.8919,-412.09,88.09
-110.97,-3.9814,-222.33,-16.946
-109.43,-13.964,-38.677,-104.91
-23.772,-3.6847,2.1822,-16.951
-5.3443,3.4678,61.33,-1.5564
-6.6738,8.2503,-12.142,15.821
-7.6221,8.211,-37.502,22.202
-7.7476,6.0047,18.573,-61.644
-7.4393,-4.9684,30.142,-77.929
-0.1033,-7.4654,68.195,-17.891
6.1616,-17.554,26.15,-107.35
4.3889,-27.867,-26.99,-82.046
-2.5037,-27.701,-48.419,8.9098
-7.1422,-14.165,-20.509,61.778
-6.8222,-1.0905,3.9884,66.379
-6.0763,6.2863,7.6291,35.338
-3.032,5.0693,37.457,-8.7589
3.2011,3.3893,23.978,1.6732
-3.0683,2.4272,-53.118,12.522
-17.829,19.975,-100.72,209.48
-7.7215,69.773,145.26,563.73
10.284,111.19,170.53,339.57
6.1071,101.96,-32.868,-54.684
19.463,75.042,83.968,-145.57
-1.5373,12.871,-6.7656,-38.062
-4.7086,2.2972,15.625,-55.334
-0.62339,-3.2432,44.089,-66.501
-0.82633,-8.0584,-19.645,-36.729
-0.81771,-5.1217,13.763,12.278
-1.5011,-4.32,30.726,-20.967
-0.27184,-3.5271,36.436,-2.51
0.80223,0.41184,25.71,29.61
-0.45633,8.9314,3.7093,73.203
-10.026,11.216,-84.234,-6.9913
-13.895,-1.3892,-20.439,-58.655
-11.889,-7.7023,9.8123,-0.1712
-12.822,-5.8025,-12.064,30.689
-13.691,-5.3497,3.1002,-24.553
-11.1,-12.59,-8.9237,-49.724
-11.941,-12.322,-83.132,35.863
-53.117,15.578,-396.26,239.1
-91.73,39.567,-263.66,147.18
-92.902,37.48,-4.6151,-9.2376
-76.478,32.278,121.28,3.202
-14.135,8.8104,14.829,-10.391
-6.5514,-2.4825,33.548,-55.908
-7.728,-16.054,-16.646,-109.79
-10.638,-17.819,-31.188,-3.9451
-11.954,-5.4446,7.0371,80.492
-12.278,6.2249,15.822,73.736
-8.4571,9.451,33.329,33.361
-13.714,11.998,-16.252,51.29
-11.602,7.5158,6.9775,-4.1685
-6.9002,-0.16855,7.5905,-24.751
-6.2663,-0.64562,-18.027,9.6895
-12.632,-4.6435,-2.1073,12.798
